Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+10 (cm-3) 
500.1 to 1599.9 Angstroms
Number of lines:  30054
Minimum intensity =        259397.92
Units are:  photons cm-2 sr-1 s-1
Lines marked with a * do not have correspondent observed energy levels 
and have approximate wavelengths.
Calculated: 13/Oct/21 14:22:14

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
1330.9709    1.37e+08 Fe VI          5.3   3p63d24s 2F5/2 - 3p63d24p 4D5/2
1330.9800    3.97e+05 Ne VI *        5.7   2p2 3s 2D3/2 - 2p2 3p 2P1/2
1331.0640    8.96e+06 Mg V *         5.6   2s2.2p3(2D).3p 3F3 - 2s2.2p3(2D).3d 3F4
1331.1500    4.45e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2D5/2 - 3s2 3p5 3d 4d 2D5/2
1331.1520    1.09e+07 Fe III         4.6   3s2 3p6 3d5 4s 3F2 - 3s2 3p6 3d5 4p 1F3
1331.1949    2.11e+07 Fe VI          5.2   3p63d24s 4F7/2 - 3p63d24p 4G5/2
1331.2390    1.08e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2D5/2 - 3s2 3p5 3d 4d 2P3/2
1331.3270    2.68e+05 Fe VIII *      5.8   3s2 3p4 3d3 2D5/2 - 3s2 3p5 3d 4d 2F7/2
1331.5990    1.58e+06 Mg IV          5.4   2s2 2p4 3p 4D5/2 - 2s2 2p4 3d 4P5/2
1331.8790    6.78e+06 Cr II          4.0   3d5 4F7/2 - 3d3 (2H)4s (1H)4p 2G7/2
1331.9760    5.99e+05 P IV           5.1   3p 3d 3F3 - 3s 5d 3D2
1332.0649    6.95e+09 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4s 3D3
1332.1240    3.39e+05 Cr II *        4.1   3d5 2F5/2 - 3d3 (2D)4s (3D)4p 4P5/2
1332.1580    9.33e+07 Fe III         4.5   3s2 3p6 3d5 4s 3P1 - 3s2 3p6 3d5 4p 3P1
1332.1910    1.64e+06 Cr II          4.0   3d5 4F9/2 - 3d3 (2H)4s (1H)4p 2G7/2
1332.2040    1.51e+07 Cr II          4.0   3d5 4F5/2 - 3d3 (2H)4s (1H)4p 2G7/2
1332.2629    1.06e+06 Fe IX *        5.8   3s2 3p4 3d 4s 3F2 - 3s2 3p4 3d 4p 3F2
1332.2920    6.23e+06 Si IX *        5.9   2s2 2p 3s 3P2 - 2s2 2p 3p 3D2
1332.3030    7.36e+05 Mg III         5.2   2s2 2p5 3d 3F3 - 2s2 2p5 5f 1F3
1332.3120    1.93e+06 Fe III         4.6   3s2 3p6 3d5 4s 5F2 - 3s2 3p6 3d5 4p 3D2
1332.3831    9.15e+08 Fe VII         5.6   3p6 3d 4s 1D2 - 3p6 3d 4p 1D2
1332.3850    8.58e+07 Fe III         4.4   3s2 3p6 3d6 1F3 - 3s2 3p6 3d5 4s 1G4
1332.4490    4.08e+06 Mg VII *       5.8   2s 2p2 3p 5D3 - 2s 2p2 3d 5D3
1332.4730    2.96e+09 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4s 3D2
1332.5730    2.47e+08 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4s 3D3
1332.6650    2.93e+08 Fe III         4.4   3s2 3p6 3d6 3D3 - 3s2 3p6 3d5 4s 3D1
1332.9810    3.03e+06 Fe III         4.4   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4s 3D2
1333.2620    1.01e+07 N IV *         5.2   2s 4s 3S1 - 2s 6p 3P2
1333.2830    1.92e+07 Cr II *        4.0   3d4 (5D)4s 6D3/2 - 3d3 (4F)4s (3F)4p 2D5/2
1333.3370    1.85e+07 Cr II          4.0   3d5 2F7/2 - 3d3 (2P)4s (1P)4p 2D5/2
1333.3510    5.16e+06 N IV *         5.2   2s 4s 3S1 - 2s 6p 3P1
1333.3910    6.50e+05 Cr II          4.0   3d4 (3F)4s 4F7/2 - 3d3 (2H)4s (1H)4p 2H9/2
1333.4041    1.98e+06 N IV *         5.2   2s 4s 3S1 - 2s 6p 3P0
1333.4060    1.46e+06 Cr II          4.0   3d5 4F9/2 - 3d3 (2H)4s (1H)4p 2I11/2
1333.4490    3.73e+05 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d4 (3P)4p 2P1/2
1333.5480    8.91e+05 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d3 (4F)4s (5F)4p 4D7/2
1333.7010    1.94e+08 Fe III         4.5   3s2 3p6 3d5 4s 3P0 - 3s2 3p6 3d5 4p 3P1
1333.8490    2.15e+06 Fe VIII *      5.8   3s2 3p5 3d 4p 2F7/2 - 3s2 3p5 3d 4d 4G9/2
1333.8650    1.16e+07 Al VIII *      5.9   2s 2p2 3p 5D3 - 2s 2p2 3d 5F4
1333.9110    2.05e+06 Al VIII *      5.9   2s 2p2 3p 5D1 - 2s 2p2 3d 5F1
1334.0179    3.79e+05 Fe IX *        5.8   3s2 3p4 3d 4s 5P3 - 3s2 3p5 5d 3D3
1334.1520    4.47e+08 Cr II          4.0   3d4 (5D)4s 6D9/2 - 3d3 (4F)4s (3F)4p 4G11/2
1334.2230    2.92e+08 Mg VII         5.8   2s2 2p 3s 3P2 - 2s2 2p 3p 3P2
1334.2939    8.22e+05 Cr II          4.0   3d4 (3F)4s 4F9/2 - 3d3 (2H)4s (1H)4p 2H9/2
1334.3580    4.07e+05 Fe III         4.5   3s2 3p6 3d5 4s 5P2 - 3s2 3p6 3d5 4p 3D3
1334.3610    5.93e+06 Mg III         5.2   2s2 2p5 3d 3F3 - 2s2 2p5 5f 1G4
1334.3781    4.97e+06 Cr II *        4.0   3d5 2F5/2 - 3d3 (2D)4s (3D)4p 4P3/2
1334.5320    3.17e+13 C II           4.2   2s2 2p 2P1/2 - 2s 2p2 2D3/2
1334.6040    1.42e+06 Si III         4.8   3p2 3P2 - 3p 3d 1D2
1334.7930    3.05e+07 Fe X *         5.9   3s2 3p3 3d2 6F11/2 - 3s2 3p3 3d2 4H13/2
1334.9000    8.46e+05 Fe VII         5.6   3p5 3d3(2F) 3G3 - 3p6 3d 4d 3G3
1335.0250    2.64e+07 Cr II          4.0   3d4 (3H)4s 4H11/2 - 3d3 (4F)4s (5F)4p 4F9/2
1335.0680    3.44e+06 Cr II          4.0   3d5 4F7/2 - 3d3 (2H)4s (1H)4p 2G9/2
1335.1190    1.88e+06 Cr II *        4.1   3d4 (3F)4s 4F5/2 - 3d3 (2D)4s (3D)4p 2D3/2
1335.1270    2.18e+08 Mg V *         5.6   2s2.2p3(2D).3p 3F4 - 2s2.2p3(2D).3d 3F4
1335.1400    2.12e+06 Fe III         4.6   3s2 3p6 3d5 4s 5F2 - 3s2 3p6 3d5 4p 3D1
1335.2310    6.87e+06 Fe III         4.5   3s2 3p6 3d5 4s 3G3 - 3s2 3p6 3d5 4p 1D2
1335.3810    3.98e+06 Cr II          4.0   3d5 4F9/2 - 3d3 (2H)4s (1H)4p 2G9/2
1335.5410    3.42e+05 Fe III         4.5   3s2 3p6 3d5 4s 5P2 - 3s2 3p6 3d5 4p 3D2
1335.5620    7.19e+06 Mg V *         5.6   2s2.2p3(2D).3p 3F2 - 2s2.2p3(2D).3d 3F3
1335.5649    4.91e+05 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 3F3
1335.6160    3.23e+06 Cr II *        4.0   3d4 (5D)4s 6D5/2 - 3d3 (4F)4s (3F)4p 2D5/2
1335.6620    6.27e+12 C II           4.2   2s2 2p 2P3/2 - 2s 2p2 2D3/2
1335.7070    5.65e+13 C II           4.2   2s2 2p 2P3/2 - 2s 2p2 2D5/2
1335.7371    1.10e+06 P IV           5.1   3p 3d 3F4 - 3s 5d 3D3
1335.7380    4.28e+06 Fe VII *       5.6   3p6 3d 4s 1D2 - 3p5 3d3(b 2D) 3D3
1335.7380    6.26e+05 Ne VI *        5.7   2s 2p 3s 2P3/2 - 2s2 4d 2D5/2
1335.7910    7.47e+05 Cr II *        4.1   3d4 (1D)4s 2D5/2 - 3d3 (2G)4s (3G)4p 2G7/2
1335.8730    3.74e+05 Cr II *        4.1   3d5 4F5/2 - 3d3 (2D)4s (3D)4p 4P5/2
1335.9150    7.18e+05 Fe IX *        5.8   3s2 3p5 4s 3P2 - 3s2 3p4 3d2 1D2
1335.9570    7.48e+05 Mg III         5.2   2s2 2p5 3d 3D1 - 2s2 2p5 5f 1D2
1336.0870    4.93e+05 C II *         4.8   2s 2p 4d 2P3/2 - 2p2 3d 2S1/2
1336.0959    3.57e+05 Ne VI *        5.7   2s 2p 3s 2P1/2 - 2s2 4d 2D3/2
1336.1310    3.99e+06 Cr II *        4.1   3d4 (3P)4s 2P1/2 - 3d4 (1S)4p 2P1/2
1336.1960    1.62e+07 Fe III         4.5   3s2 3p6 3d5 4s 5G6 - 3s2 3p6 3d5 4p 3H6
1336.2020    1.44e+09 Fe V           4.9   3d4 (2) 1D2 - 3d4 (1) 1S0
1336.3270    1.94e+06 O IV *         5.3   2s 2p 3d 2P1/2 - 2s 2p 4p 2S1/2
1336.3290    2.89e+05 Ca IX *        5.8   3p 4p 1D2 - 3p 4d 1F3
1336.5210    3.50e+07 Cr II *        4.1   3d4 (1F)4s 2F7/2 - 3d3 (2F)4s (1F)4p 2D5/2
1336.5250    3.10e+06 Fe III         4.6   3s2 3p6 3d5 4s 3F3 - 3s2 3p6 3d5 4p 1F3
1336.5380    4.52e+05 Cr II *        4.0   3d5 4D7/2 - 3d3 (2P)4s (3P)4p 4P5/2
1336.5460    1.23e+06 Cr II *        4.0   3d5 4D3/2 - 3d3 (2P)4s (3P)4p 4P5/2
1336.6410    1.38e+06 C II *         4.7   2s2 3p 2P3/2 - 2s 2p 4f 2D5/2
1336.6801    2.44e+08 Fe III         4.5   3s2 3p6 3d5 4s 3P1 - 3s2 3p6 3d5 4p 3P0
1336.7550    5.05e+05 Na III         5.2   2s2 2p4 3p 4P3/2 - 2s2 2p4 4s 4P1/2
1336.7720    2.48e+06 Cr II *        4.0   3d5 4D5/2 - 3d3 (2P)4s (3P)4p 4P5/2
1336.8250    3.54e+06 Cr II *        4.1   3d5 2G9/2 - 3d3 (2D)4s (3D)4p 2F7/2
1336.8400    1.09e+08 Fe VI          5.3   3p63d24s 4P5/2 - 3p63d24p 2P3/2
1336.8450    3.96e+06 O IV *         5.3   2s 2p 3d 2P3/2 - 2s 2p 4p 2S1/2
1336.8571    1.94e+07 Mg IV          5.4   2s2 2p4 3p 4P5/2 - 2s2 2p4 3d 4D3/2
1336.9160    1.53e+06 S VIII *       5.9   2s2.2p4(1D).3s 2D3/2 - 2s2.2p4(3P).3p 2S1/2
1336.9320    5.13e+05 Fe III         4.5   3s2 3p6 3d5 4s 5G5 - 3s2 3p6 3d5 4p 3H6
1336.9449    8.36e+07 Cr II          4.0   3d5 2F7/2 - 3d3 (2D)4s (1D)4p 2F7/2
1336.9700    6.49e+05 Fe VII         5.6   3p6 3d 4s 1D2 - 3p6 3d 4p 3D1
1337.0129    1.04e+07 Cr II *        4.1   3d4 (1F)4s 2F5/2 - 3d3 (2F)4s (1F)4p 2D5/2
1337.1000    7.29e+07 Cr II          4.0   3d4 (5D)4s 6D7/2 - 3d3 (4F)4s (3F)4p 4G9/2
1337.2159    9.69e+05 Cr II *        4.1   3d5 2G7/2 - 3d3 (2D)4s (3D)4p 2F5/2
1337.2581    9.86e+05 Cr II *        4.0   3d5 4F3/2 - 3d3 (2D)4s (3D)4p 4P3/2
1337.3530    3.06e+05 Na III         5.2   2s2 2p4 3p 2P3/2 - 2s2 2p4 3d 2P3/2
1337.3540    1.76e+07 Fe III         4.6   3s2 3p6 3d5 4s 1H5 - 3s2 3p6 3d5 4p 3G5
1337.4351    1.10e+08 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3D1
1337.4449    2.15e+06 Fe III         4.6   3s2 3p6 3d5 4s 5F1 - 3s2 3p6 3d5 4p 3D2
1337.5420    5.93e+06 Fe IX *        5.8   3s2 3p5 4s 3P0 - 3s2 3p4 3d2 3P1
1337.5510    2.65e+06 Mg VI *        5.8   2s2.2p2(3P).3p 4S3/2 - 2s2.2p2(3P).3d 4P1/2
1337.6420    3.12e+09 Fe III         4.4   3s2 3p6 3d6 1S0 - 3s2 3p6 3d5 4s 1D2
1337.6670    8.16e+08 Fe VII *       5.6   3p6 3d 4s 3D1 - 3p5 3d3(2G) 3F2
1337.6930    1.14e+08 Fe VI          5.3   3p63d24s 2D5/2 - 3p63d24p 4S3/2
1337.7090    1.66e+06 Mg IV          5.4   2s2 2p4 3p 2P3/2 - 2s2 2p4 4s 2P1/2
1337.7550    8.64e+06 Cr II          4.0   3d5 2F5/2 - 3d3 (2P)4s (1P)4p 2D5/2
1337.7660    2.81e+06 Mg VII *       5.8   2s 2p2 3p 5D3 - 2s 2p2 3d 5D2
1337.7930    3.42e+08 Fe VI          5.3   3p63d24s 2F7/2 - 3p63d24p 4D7/2
1337.8521    4.01e+07 O V *          5.4   2p 3d 1P1 - 2s 5s 1S0
1337.9000    7.53e+06 Al IV          5.4   2s2 2p5 3p 1D2 - 2s2 2p5 3d 3P2
1337.9020    5.03e+06 Fe III         4.6   3s2 3p6 3d5 4s 5F3 - 3s2 3p6 3d5 4p 3F3
1338.0110    2.34e+07 Cr II *        4.1   3d4 (1S)4s 2S1/2 - 3d4 (1D)4p 2P1/2
1338.0861    9.80e+05 Fe III         4.5   3s2 3p6 3d5 4s 5D3 - 3s2 3p6 3d5 4p 3F3
1338.1940    3.28e+06 Si III         4.8   3p2 3P2 - 3s 4f 1F3
1338.3430    1.87e+06 Cr II *        4.1   3d4 (1F)4s 2F5/2 - 3d3 (2F)4s (1F)4p 2D3/2
1338.3480    6.04e+06 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3D2
1338.3550    1.52e+06 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (4F)4s (5F)4p 4F7/2
1338.3660    2.68e+05 Fe VIII *      5.8   3s2 3p4 3d3 2F5/2 - 3s2 3p5 3d 4d 4F7/2
1338.3740    3.50e+05 Cr II *        4.0   3d4 (3G)4s 4G5/2 - 3d3 (2P)4s (1P)4p 2P3/2
1338.4659    5.63e+05 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (4F)4s (5F)4p 4D5/2
1338.5090    7.70e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2D3/2 - 3s2 3p5 3d 4d 4G5/2
1338.6150    6.77e+09 O IV           5.2   2s 2p2 2P1/2 - 2p3 2D3/2
1338.7990    4.63e+06 Fe III         4.5   3s2 3p6 3d5 4s 5G3 - 3s2 3p6 3d5 4p 3G3
1338.8101    2.34e+07 Fe III         4.5   3s2 3p6 3d5 4s 5G2 - 3s2 3p6 3d5 4p 3G3
1338.8160    8.59e+06 Cr II *        4.0   3d4 (5D)4s 6D7/2 - 3d3 (4F)4s (3F)4p 2D5/2
1338.8220    1.02e+08 Mg V *         5.6   2s2.2p3(2D).3p 3F3 - 2s2.2p3(2D).3d 3F3
1338.8730    4.07e+05 Ne V *         5.6   2s2 2p 4f 3G3 - 2s2 2p 5d 3D2
1338.9210    5.85e+08 Cr II *        4.1   3d4 (1S)4s 2S1/2 - 3d4 (1D)4p 2P3/2
1338.9750    5.07e+05 Cr II *        4.1   3d4 (3D)4s 4D1/2 - 3d4 (1D)4p 2P1/2
1338.9860    2.91e+06 Fe III         4.6   3s2 3p6 3d5 4s 1H5 - 3s2 3p6 3d5 4p 3G4
1339.1240    7.71e+05 Mg V *         5.6   2s2.2p3(2P).3p 3P1 - 2s2.2p3(2P).3d 1D2
1339.2180    4.20e+06 Cr II *        4.1   3d4 (1G)4s 2G9/2 - 3d3 (2F)4s (3F)4p 4F9/2
1339.2419    1.46e+08 Fe III         4.5   3s2 3p6 3d6 3F2 - 3s2 3p6 3d5 4p 3D3
1339.3260    1.39e+08 Cr II          4.0   3d4 (3P)4s 4P1/2 - 3d3 (4F)4s (5F)4p 4D3/2
1339.3390    2.60e+05 Fe III         4.5   3s2 3p6 3d5 4s 5D2 - 3s2 3p6 3d5 4p 3F2
1339.4680    8.37e+07 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d3 (4F)4s (5F)4p 4F7/2
1339.4990    2.36e+06 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (4P)4s (5P)4p 6D7/2
1339.5081    3.47e+05 Fe IX *        5.8   3s2 3p4 3d 4s 3F2 - 3s2 3p4 3d 4p 3F3
1339.5490    9.69e+05 Si V *         5.7   2s 2p6 3s 3S1 - 2s 2p6 3p 3P2
1339.5940    1.69e+07 Cr II          4.0   3d4 (5D)4s 6D5/2 - 3d3 (4F)4s (3F)4p 4G7/2
1339.5959    3.33e+05 Cr II *        4.1   3d4 (3D)4s 4D5/2 - 3d4 (1D)4p 2P3/2
1339.6030    3.29e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F7/2 - 3s2 3p5 3d 4d 2F7/2
1339.6121    7.32e+05 Ne V *         5.6   2s2 2p 4f 1F3 - 2s2 2p 5d 1D2
1339.7280    4.85e+05 Fe VIII *      5.8   3s2 3p4 3d3 4F7/2 - 3s2 3p5 3d 4d 4D5/2
1339.8311    4.38e+05 Fe III         4.5   3s2 3p6 3d5 4s 5D4 - 3s2 3p6 3d5 4p 1G4
1339.8600    1.50e+07 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (4P)4s (5P)4p 6D5/2
1339.9041    1.53e+07 Cr II          4.0   3d4 (5D)4s 4D7/2 - 3d3 (4P)4s (5P)4p 6D9/2
1339.9580    6.11e+06 Fe III         4.5   3s2 3p6 3d5 4s 5G6 - 3s2 3p6 3d5 4p 3G5
1340.0050    2.92e+05 Cr II *        4.1   3d4 (1G)4s 2G7/2 - 3d3 (2F)4s (3F)4p 4F5/2
1340.0480    1.38e+07 Fe III *       4.6   3s2 3p6 3d5 4s 5F5 - 3s2 3p6 3d5 4p 3G4
1340.0710    1.19e+07 Fe III         4.6   3s2 3p6 3d5 4s 5F2 - 3s2 3p6 3d5 4p 3F3
1340.0780    3.39e+05 Cr II *        4.2   3d3 4s2 2G9/2 - 3d3 (2F)4s (3F)4p 2F7/2
1340.1650    1.72e+07 Fe III *       4.6   3s2 3p6 3d5 4s 5F5 - 3s2 3p6 3d5 4p 3G5
1340.1920    1.33e+07 Fe III         4.5   3s2 3p6 3d5 4s 5G4 - 3s2 3p6 3d5 4p 3G4
1340.2310    3.57e+06 Fe III *       4.6   3s2 3p6 3d5 4s 5F4 - 3s2 3p6 3d5 4p 3G5
1340.2700    4.72e+05 S VI           5.7   5p 2P3/2 - 6d 2D5/2
1340.2960    2.10e+06 Fe III         4.6   3s2 3p6 3d5 4s 5F1 - 3s2 3p6 3d5 4p 3D1
1340.3210    1.37e+07 Cr II          4.0   3d5 2F5/2 - 3d3 (2P)4s (1P)4p 2D3/2
1340.3210    2.85e+07 Fe III         4.5   3s2 3p6 3d5 4s 5G3 - 3s2 3p6 3d5 4p 3G4
1340.3260    2.00e+08 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3D2
1340.5430    4.88e+06 Al V           5.6   2s2 2p4 3s 4P3/2 - 2s2 2p4 3p 4D1/2
1340.5530    1.50e+07 Cr II          4.0   3d4 (5D)4s 6D9/2 - 3d3 (4F)4s (3F)4p 4G9/2
1340.5690    5.35e+05 Cr II *        4.1   3d4 (1G)4s 2G9/2 - 3d3 (2F)4s (3F)4p 4F7/2
1340.6210    3.68e+08 Fe III         4.6   3s2 3p6 3d6 1D2 - 3s2 3p6 3d5 4p 1P1
1340.6790    5.12e+05 Na III         5.2   2s2 2p4 3p 4P5/2 - 2s2 2p4 4s 4P3/2
1340.6980    2.68e+07 Fe III         4.5   3s2 3p6 3d5 4s 5G5 - 3s2 3p6 3d5 4p 3G5
1340.7080    3.90e+07 Cr II          4.1   3d4 (3P)4s 2P3/2 - 3d3 (4P)4s (3P)4p 2D5/2
1340.7469    8.12e+05 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d4 (3P)4p 2P3/2
1340.8220    6.77e+05 Mg IV          5.4   2s2 2p4 3p 2D5/2 - 2s2 2p4 3d 2P3/2
1340.8680    3.24e+05 Na VI *        5.8   2s2 2p 3p 3D2 - 2s2 2p 3d 3D2
1340.8710    1.28e+07 Fe III *       4.6   3s2 3p6 3d5 4s 5F3 - 3s2 3p6 3d5 4p 3G4
1340.8800    2.16e+08 Fe III         4.5   3s2 3p6 3d6 3F4 - 3s2 3p6 3d5 4p 3D3
1341.0240    1.03e+07 Cr II          4.0   3d4 (5D)4s 4D1/2 - 3d3 (4P)4s (5P)4p 6D3/2
1341.0310    1.70e+07 Fe III         4.6   3s2 3p6 3d5 4s 3F4 - 3s2 3p6 3d5 4p 3D3
1341.0649    1.96e+07 Fe III         4.5   3s2 3p6 3d5 4s 5G4 - 3s2 3p6 3d5 4p 3G5
1341.1700    5.47e+08 Cr II          4.0   3d4 (3P)4s 4P3/2 - 3d3 (4F)4s (5F)4p 4D5/2
1341.2230    7.08e+07 Fe III         4.5   3s2 3p6 3d6 3F3 - 3s2 3p6 3d5 4p 3D3
1341.2271    7.22e+05 Cr II          4.0   3d4 (3P)4s 2P3/2 - 3d3 (4P)4s (3P)4p 2D3/2
1341.3600    4.30e+07 Fe IX *        5.8   3s2 3p4 3d2 5F5 - 3s2 3p4 3d2 3H6
1341.4320    1.46e+08 C II *         4.7   2s2 3p 2P3/2 - 2s 2p 4p 2S1/2
1341.4570    2.76e+09 Si III         4.8   3s 3d 3D3 - 3p 3d 3D3
1341.4950    3.66e+08 Si III         4.8   3s 3d 3D2 - 3p 3d 3D3
1341.5730    8.87e+05 O III *        5.1   2s2 2p 3d 1F3 - 2s2 2p 5p 3P2
1341.6290    2.59e+06 Al VIII *      5.9   2s 2p2 3p 5D2 - 2s 2p2 3d 5F2
1341.6639    2.11e+07 Fe III         4.6   3s2 3p6 3d5 4s 3D2 - 3s2 3p6 3d5 4p 1P1
1341.6710    1.57e+06 Cr II          4.0   3d4 (5D)4s 6D3/2 - 3d3 (4F)4s (3F)4p 4G5/2
1341.7300    7.50e+07 Mg V *         5.6   2s2.2p3(2D).3p 3F2 - 2s2.2p3(2D).3d 3F2
1341.8320    2.96e+05 Ne V *         5.6   2s2 2p 4f 3F3 - 2s2 2p 5d 1D2
1341.8490    1.53e+06 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (2D)4s (3D)4p 4D7/2
1341.8900    2.01e+11 Ca II          4.0   3p6.4s 2S1/2 - 3p6.6p 2P3/2
1341.9430    2.10e+06 Cr II          4.0   3d5 4F7/2 - 3d3 (2P)4s (1P)4p 2D5/2
1342.1560    1.29e+08 Mg IV          5.4   2s2 2p4 3p 4P5/2 - 2s2 2p4 3d 4D5/2
1342.2150    2.37e+07 Mg IV          5.4   2s2 2p4 3p 4P3/2 - 2s2 2p4 3d 4D1/2
1342.2720    2.63e+07 Cr II          4.0   3d4 (3G)4s 4G5/2 - 3d3 (2H)4s (1H)4p 2G7/2
1342.3500    2.02e+08 Si III         4.8   3s 3d 3D3 - 3p 3d 3D2
1342.3730    9.23e+06 Cr II          4.0   3d4 (3P)4s 4P1/2 - 3d3 (4F)4s (5F)4p 4F3/2
1342.3879    2.07e+09 Si III         4.8   3s 3d 3D2 - 3p 3d 3D2
1342.4000    9.97e+06 Cr II          4.0   3d4 (5D)4s 6D7/2 - 3d3 (4F)4s (3F)4p 4G7/2
1342.4310    4.47e+08 Si III         4.8   3s 3d 3D1 - 3p 3d 3D2
1342.4330    2.35e+07 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3D2
1342.4440    3.09e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 2F7/2 - 3s2 3p5 3d 4d 2F7/2
1342.4620    7.07e+05 Na VI          5.8   2s 2p2 3s 3D3 - 2s2 2p 4s 3P2
1342.4780    1.33e+09 Fe III         4.5   3s2 3p6 3d6 1G4 - 3s2 3p6 3d5 4p 1H5
1342.5010    8.89e+07 Cr II          4.0   3d4 (3P)4s 4P1/2 - 3d3 (4F)4s (5F)4p 4D1/2
1342.5540    1.16e+11 Ca II          4.0   3p6.4s 2S1/2 - 3p6.6p 2P1/2
1342.7321    9.34e+06 Na III         5.2   2s2 2p4 3s 2P3/2 - 2s2 2p4 3p 2P1/2
1342.7350    7.95e+05 Mg VI *        5.8   2s2.2p2(1D).3p 2P1/2 - 2s2.2p2(1D).3d 2S1/2
1342.7620    3.19e+06 Cr II          4.0   3d4 (3H)4s 4H7/2 - 3d3 (4F)4s (5F)4p 4F5/2
1342.8580    1.14e+08 Cr II          4.0   3d4 (5D)4s 4D5/2 - 3d3 (4P)4s (5P)4p 6D5/2
1342.8590    1.59e+07 Fe VI          5.3   3p63d24s 2F5/2 - 3p63d24p 2F7/2
1342.8781    4.39e+07 Cr II          4.0   3d4 (5D)4s 4D3/2 - 3d3 (4P)4s (5P)4p 6D3/2
1342.9200    1.91e+07 Al VIII *      5.9   2s 2p2 3p 5D4 - 2s 2p2 3d 5F5
1342.9330    1.00e+07 Mg V *         5.6   2s2.2p3(2D).3p 3F4 - 2s2.2p3(2D).3d 3F3
1342.9490    3.78e+05 Fe VIII *      5.8   3s2 3p5 3d 4p 4P1/2 - 3s2 3p5 3d 4d 4D1/2
1342.9520    1.45e+07 Cr II *        4.0   3d4 (5D)4s 6D1/2 - 3d3 (4F)4s (3F)4p 2D3/2
1342.9580    4.70e+07 C II *         4.7   2s2 3s 2S1/2 - 2s 2p 4s 2P3/2
1342.9670    1.10e+07 Cr II          4.0   3d4 (3H)4s 4H9/2 - 3d3 (2D)4s (3D)4p 4D7/2
1342.9900    1.29e+09 O IV           5.2   2s 2p2 2P3/2 - 2p3 2D3/2
1343.0010    4.05e+07 Fe IX *        5.8   3s2 3p4 3d2 1F3 - 3s2 3p5 4s 3P2
1343.2230    5.65e+08 S III          4.8   3s.3p3 3P2 - 3s2.3p.4p 3P2
1343.2500    1.17e+06 Fe III         4.6   3s2 3p6 3d5 4s 5F3 - 3s2 3p6 3d5 4p 3F2
1343.3300    4.19e+05 Al IV          5.4   2s2 2p5 3p 3P2 - 2s2 2p5 3d 3F3
1343.3330    5.86e+08 Fe III         4.5   3s2 3p6 3d6 3P2 - 3s2 3p6 3d5 4p 3D3
