Predicted XUV Line Intensities
CHIANTI database - Version 10.0.1
Calculated with Constant density=  1.00e+08 (cm-3) 
165.0 to 295.0 Angstroms
Number of lines:  4124
Minimum intensity =    2.4893286e-06
Units are:  erg cm-2 sr-1 s-1
Calculated: 13/May/22 14:39:16

Ionization Fractions file: chianti.ioneq
ionization equilibrium:  CHIANTI
 produced as part of the CHIANTI atomic data base collaboration
  Created on Fri Oct  9 11:46:20 2020

 Elemental Abundance file: sun_coronal_1992_feldman_ext.abund
elemental abundances: Feldman, U., Mandelbaum, P., Seely, J.L., Doschek, G.A., Gursky H., 1992, ApJSS, 81, 387
Potassium abundance: Landi, Feldman and Dere 2002, ApJ, 139, 281
 Li,Be,B,F,P,Cl,Sc,Ti,V,Cr,Mn,Co,Cu and Zn abundances: Grevesse N., Sauval A.J., 1998, Space Science 
          Reviews, 85, 161 (photospheric values) with low-FIP elements increased by a factor 3.5
 produced for the CHIANTI atomic database by Enrico Landi, Jun 2002
comment:
    Filename changed, Peter Young 27-Jun-2012 (previous name: sun\_coronal\_ext.abund)
Minimum abundance =   1.38038e-07

Differential Emission Measure file: coronal_hole.dem
filename: coronal\_hole.dem
dem: produced by chianti\_dem.pro 
 Comment: the DEM was derived using the Vernazza \& Reeves 1978 ApJSS, 37, 485 average coronal hole,
           the sun\_coronal.abund file and a constant pressure of 3.00e+15 cm-3 K.
 produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
   K.P.Dere  - Aug 2002

Wavelength (A) Intensity  Ion        Tmax  Transition 
231.3430     2.42e-02 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 3D1
231.3600     3.33e-02 Ne V          5.55   2s 2p3 3P0 - 2s2 2p 3p 3D1
231.3720     1.43e-05 S VIII        5.90   2s2.2p4(3P).3p 4P1/2 - 2s2.2p4(3P).4s 2P3/2
231.3960     4.41e-05 P XI          6.05   2s2 2p 2P1/2 - 2s 2p2 2P3/2
231.3960     6.76e-03 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 1D2
231.4850     1.47e-04 Fe XII        6.05   3s2 3p3 2P3/2 - 3s2 3p2 3d 4P5/2
231.5030     1.26e-05 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3P2
231.5030     1.50e-05 Ne III        5.15   2s2.2p4 1D2 - 2s2.2p3(2P).3d 3P1
231.5970     5.15e-05 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 4d 1F3
231.6200     4.62e-05 S VII         5.85   2s2 2p5 3p 3D3 - 2s2 2p5 4d 1D2
231.6740     4.73e-06 Fe XV         6.20   3p2 3P1 - 3p 3d 3P1
231.6910     1.12e-01 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3F3
231.6970     4.14e-05 S VII         5.85   2s2 2p5 3p 3P0 - 2s2 2p5 4d 1P1
231.7210     7.83e-05 Ne VII        5.75   2p 3p 1P1 - 2p 5d 3F2
231.7280     1.46e+00 Fe VII        5.60   3p6 3d2 3F4 - 3p6 3d 4p 3F4
231.7340     4.70e-01 Mg III        5.15   2s2 2p6 1S0 - 2s2 2p5 3s 1P1
231.7820     2.39e-04 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3D1
231.7900     9.01e-06 Fe VIII       5.75   3s2 3p6 4s 2S1/2 - 3s2 3p5 3d 4s 4F3/2
231.8220     1.55e-01 O V           5.45   2p2 1S0 - 2p 3d 1P1
231.8640     2.59e-06 Fe XV         6.20   3p2 3P1 - 3p 3d 3P0
231.8840     4.76e+00 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p5 3d2 2F5/2
231.9240     1.11e-04 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 4d 3D2
231.9260     1.78e-05 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3D3
231.9280     2.49e-05 S VII         5.85   2s2 2p5 3p 1D2 - 2s2 2p5 4d 1P1
231.9870     4.39e-06 Ne VII        5.75   2s 3p 1P1 - 2p 4p 1D2
232.0460     1.05e-02 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3D3
232.0660     9.83e-06 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 4d 3F2
232.1070     5.86e-05 N IV          5.25   2s 2p 3P0 - 2s 4s 3S1
232.1410     1.01e-04 N IV          5.25   2s 2p 3P1 - 2s 4s 3S1
232.1570     2.61e-02 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 4F5/2
232.2180     2.01e-05 N IV          5.25   2s 2p 3P2 - 2s 4s 3S1
232.2570     8.84e-01 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 3F3
232.2760     9.85e-03 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3F4
232.3020     8.34e-04 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 1D2
232.3550     1.86e-05 Si VIII       5.90   2s2.2p3 4S3/2 - 2s.2p4 2D3/2
232.4430     6.75e-01 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3F2
232.4640     5.13e-04 S VII         5.85   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3F3
232.4800     7.13e-06 Ni XVI        6.25   3s2.3p 2P3/2 - 3s.3p2 2P3/2
232.4890     4.99e-06 K VIII        5.70   3s 3d 3D3 - 3p 4s 3P2
232.5150     3.76e-06 Ne VII        5.75   2p 3p 3D2 - 2p 5d 3P2
232.5210     6.48e-05 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 2D3/2
232.5610     4.08e-02 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4P5/2
232.5740     4.32e-06 P IX          5.95   2s.2p4 2D5/2 - 2p5 2P3/2
232.5770     1.13e-04 S VII         5.85   2s2 2p5 3p 3P1 - 2s2 2p5 4d 1P1
232.5790     6.30e-06 Ni XI         5.95   3s 3p6 3d 1D2 - 3s2 3p5 4s 3P1
232.5910     2.02e-04 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 2D3/2
232.6100     2.98e-06 S VII         5.85   2s2 2p5 3d 3F4 - 2s2 2p5 5f 3F3
232.6140     3.00e-01 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 3D3
232.6620     1.19e-01 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4P5/2
232.6910     2.65e-04 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 2D3/2
232.7350     5.94e-06 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(3P).4d 2F5/2
232.8170     3.10e-06 Ne V          5.60   2p4 3P2 - 2s2 2p 4d 3P2
232.8430     8.77e-02 Si VIII       5.90   2s2.2p3 2P1/2 - 2s.2p4 2P1/2
232.8760     7.92e-01 Fe VIII       5.75   3s2 3p6 3d 2D5/2 - 3s2 3p5 3d2 2F5/2
232.9310     6.08e-01 Fe IX         5.85   3s2 3p6 1S0 - 3s2 3p5 3d 3F3
232.9490     2.58e-01 Fe VII        5.60   3p6 3d2 3F4 - 3p6 3d 4p 3F3
232.9540     1.00e-03 Mg VIII       5.90   2s 2p 3p 2P1/2 - 2s 2p 4d 2D3/2
232.9590     7.98e-05 O IV          5.35   2s 2p2 2S1/2 - 2s 2p 4d 2D3/2
232.9830     4.85e-03 S VII         5.85   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3F4
233.0030     3.49e-04 S VII         5.85   2s2 2p5 3p 3D3 - 2s2 2p5 4d 3P2
233.0120     1.04e-01 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 3F2
233.0140     3.91e-05 N IV          5.25   2s2 1S0 - 2s 3d 1D2
233.0730     3.69e-06 Ne VII        5.75   2p 3p 3D3 - 2p 5d 3P2
233.1390     1.32e-01 Si VIII       5.90   2s2.2p3 2P3/2 - 2s.2p4 2P1/2
233.1500     3.01e-03 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3F3
233.2090     6.56e-06 S XII         6.15   2s 2p2 2D5/2 - 2p3 2P3/2
233.2180     3.20e-03 Fe XIII       6.10   3s2 3p2 3P1 - 3s 3p3 1P1
233.3080     2.41e+00 Fe VII        5.60   3p6 3d2 3F4 - 3p6 3d 4p 3D3
233.3190     5.86e-03 O IV          5.30   2s 2p2 4P1/2 - 2s2 4p 2P3/2
233.3420     8.65e-03 O IV          5.30   2s 2p2 4P1/2 - 2s2 4p 2P1/2
233.3900     6.03e-03 O IV          5.30   2s 2p2 4P3/2 - 2s2 4p 2P3/2
233.4050     1.82e-04 Fe XIII       6.10   3s2 3p2 3P2 - 3s2 3p 3d 3F4
233.4130     1.35e-03 O IV          5.30   2s 2p2 4P3/2 - 2s2 4p 2P1/2
233.4510     5.00e-02 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 4D3/2
233.4560     1.87e-05 S VII         5.85   2s2 2p5 3d 3F3 - 2s2 2p5 5f 3G4
233.4570     6.04e-06 Fe XV         6.20   3p2 3P0 - 3p 3d 3D1
233.4660     4.79e-02 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 4D1/2
233.4910     2.67e-04 O IV          5.30   2s 2p2 4P5/2 - 2s2 4p 2P3/2
233.4960     1.23e-01 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4D5/2
233.5080     3.35e-05 Ne VII        5.75   2p 3p 3D3 - 2p 5d 3D3
233.5140     1.20e-04 Mg VIII       5.90   2s 2p 3p 2P3/2 - 2s 2p 4d 2D3/2
233.5140     7.76e-04 Mg VIII       5.90   2s 2p 3p 2P3/2 - 2s 2p 4d 2D5/2
233.5220     5.94e-02 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4D3/2
233.5300     3.95e-04 N IV          5.25   2s 2p 3P1 - 2p 3d 3F3
233.5370     8.90e-03 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4D1/2
233.5370     1.81e-04 N IV          5.25   2s 2p 3P0 - 2p 3d 3F2
233.5530     1.23e-03 N IV          5.25   2s 2p 3P2 - 2p 3d 3F4
233.5620     2.21e-01 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4D7/2
233.5670     6.78e-06 S VII         5.85   2s2 2p5 3d 3F3 - 2s2 2p5 5f 3F2
233.5720     1.79e-04 N IV          5.25   2s 2p 3P1 - 2p 3d 3F2
233.5970     4.63e-02 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4D5/2
233.6090     1.93e-04 N IV          5.25   2s 2p 3P2 - 2p 3d 3F3
233.6230     4.89e-03 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4D3/2
233.6440     1.03e+00 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 2P3/2
233.6480     5.44e-06 P X           6.00   2s 2p3 3D1 - 2p4 3P0
233.6500     2.51e-05 N IV          5.25   2s 2p 3P2 - 2p 3d 3F2
233.6930     8.29e-05 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3P2
233.7270     2.65e-05 S VII         5.85   2s2 2p5 3p 1P1 - 2s2 2p5 4d 3D2
233.7620     1.70e-01 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3D2
233.8030     1.81e-05 Mg VIII       5.90   2s 2p 3p 2P3/2 - 2s 2p 4d 4D5/2
233.8130     1.71e-03 Fe XII        6.05   3s2 3p3 2P1/2 - 3s 3p4 2P3/2
233.8660     4.15e-04 Fe XV         6.20   3s 3p 3P2 - 3s 3d 3D3
233.8720     1.83e-03 S VII         5.85   2s2 2p5 3p 1P1 - 2s2 2p5 4d 3F2
233.9010     1.30e-03 Mn VIII       5.80   3s2.3p6 1S0 - 3s2.3p5.3d 1F3
233.9280     2.88e-06 Fe XIV        6.15   3s.3p(1P).3d 2F7/2 - 3s.3d2 2F7/2
233.9290     1.41e-05 Ne VII        5.75   2s 3p 1P1 - 2s 5d 3D2
234.0170     8.31e-06 S XII         6.15   2s 2p2 2D3/2 - 2p3 2P1/2
234.0390     2.59e-06 Ne VII        5.75   2s 3p 1P1 - 2s 5d 3D1
234.0440     1.75e-04 Si IX         5.95   2s 2p3 3D3 - 2p4 1D2
234.0790     3.22e-05 Si IX         5.95   2s 2p3 3D2 - 2p4 1D2
234.1000     9.07e-05 Fe XI         6.00   3s 3p4 3d 3F4 - 3s2 3p3 4s 3D3
234.1200     1.86e-04 Mg VI         5.70   2s2.2p3 4S3/2 - 2s.2p4 2P1/2
234.1210     2.32e-03 N IV          5.25   2s 2p 3P1 - 2p 3p 3P2
234.1370     1.68e-03 N IV          5.25   2s 2p 3P0 - 2p 3p 3P1
234.1720     1.28e-03 N IV          5.25   2s 2p 3P1 - 2p 3p 3P1
234.1730     4.88e-03 Fe XII        6.05   3s2 3p3 4S3/2 - 3s2 3p2 3d 4F3/2
234.2000     7.16e-03 N IV          5.25   2s 2p 3P2 - 2p 3p 3P2
234.2020     3.68e-03 N IV          5.25   2s 2p 3P1 - 2p 3p 3P0
234.2510     2.22e-03 N IV          5.25   2s 2p 3P2 - 2p 3p 3P1
234.2550     1.55e-03 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 1D2
234.2600     1.69e-04 P XI          6.05   2s2 2p 2P1/2 - 2s 2p2 2P1/2
234.2640     4.32e-01 Mg III        5.15   2s2 2p6 1S0 - 2s2 2p5 3s 3P1
234.3170     6.49e-03 Ne IV         5.30   2s2.2p3 2P1/2 - 2s2.2p2(3P).3s 2P3/2
234.3200     3.11e-02 Ne IV         5.30   2s2.2p3 2P3/2 - 2s2.2p2(3P).3s 2P3/2
234.3380     1.91e+00 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 3D2
234.3480     3.54e-04 Ne V          5.55   2s 2p3 3P2 - 2s2 2p 3p 1P1
234.3490     7.81e-04 Ne V          5.55   2s 2p3 3P1 - 2s2 2p 3p 1P1
234.3530     1.31e+00 Fe X          5.90   3s2 3p5 2P3/2 - 3s2 3p4 3d 4F5/2
234.3650     3.68e-06 Na IX         5.95   3d 2D3/2 - 4p 2P3/2
234.3670     1.36e-04 Ne V          5.55   2s 2p3 3P0 - 2s2 2p 3p 1P1
234.4030     7.26e-05 Fe XIV        6.15   3s.3p2 2P1/2 - 3s.3p(3P).3d 2P1/2
234.4720     8.40e-06 Mg IX         5.95   2p 3d 3D3 - 2p 4p 3P2
234.4880     3.32e-05 Na IX         5.95   3d 2D5/2 - 4p 2P3/2
234.4970     4.23e-04 S XII         6.15   2s2 2p 2P3/2 - 2s 2p2 2S1/2
234.5810     3.12e-04 S VII         5.85   2s2 2p5 3p 3D2 - 2s2 2p5 4d 3P1
234.5890     1.54e-05 Mg VII        5.80   2s 2p3 5S2 - 2p4 3P1
234.6200     3.11e-06 Cl VI         5.45   3s 3p 1P1 - 3d2 1D2
234.7060     1.23e-02 Ne IV         5.30   2s2.2p3 2P1/2 - 2s2.2p2(3P).3s 2P1/2
234.7090     5.35e-03 Ne IV         5.30   2s2.2p3 2P3/2 - 2s2.2p2(3P).3s 2P1/2
234.7300     2.25e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3F3
234.7570     6.04e-01 Fe VII        5.60   3p6 3d2 1D2 - 3p6 3d 4p 1P1
234.7610     6.76e-05 Fe XV         6.20   3s 3p 3P2 - 3s 3d 3D2
234.8380     1.86e-04 Cl XI         6.05   2s2.2p3 4S3/2 - 2s.2p4 4P1/2
234.8470     8.99e-06 P X           6.00   2s 2p3 3D2 - 2p4 3P1
234.8630     3.80e-04 Ne VII        5.75   2p 3p 3D2 - 2p 5d 3F3
234.8800     1.04e-03 Ne VII        5.75   2p 3p 3D3 - 2p 5d 3F4
234.9010     1.43e-04 Ne VII        5.75   2p 3p 3D1 - 2p 5d 3F2
234.9400     2.20e-03 Mg III        5.15   2s2 2p6 1S0 - 2s2 2p5 3s 3P2
234.9650     3.52e-06 P X           6.00   2s 2p3 3D1 - 2p4 3P1
235.0100     1.14e-04 S VII         5.85   2s2 2p5 3d 3P0 - 2s2 2p5 5f 3D1
235.0680     6.19e-05 S VII         5.85   2s2 2p5 3d 3P1 - 2s2 2p5 5f 1D2
235.0810     2.85e-01 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 1D2
235.1730     2.93e-03 S VII         5.85   2s2 2p5 3p 1D2 - 2s2 2p5 4d 1F3
235.1870     1.15e-03 Mg VI         5.70   2s2.2p3 4S3/2 - 2s.2p4 2P3/2
235.2080     1.74e-04 Fe X          5.95   3s2 3p5 2P1/2 - 3s2 3p4 3d 2F7/2
235.2230     1.31e+00 Fe VII        5.60   3p6 3d2 3F2 - 3p6 3d 4p 3D1
235.2490     1.33e-01 Si VIII       5.90   2s2.2p3 2P1/2 - 2s.2p4 2P3/2
235.2500     2.50e-05 Ne VII        5.75   2p 3p 3D2 - 2p 5d 3F2
235.2550     3.47e-06 S VIII        5.90   2s2.2p4(3P).3d 2D3/2 - 2s2.2p4(1D).4f 2D5/2
235.2610     1.08e-04 P X           6.00   2s2 2p2 1D2 - 2s 2p3 1D2
235.3120     1.64e-04 Na IX         5.95   3p 2P1/2 - 4s 2S1/2
235.3160     5.31e-05 S VII         5.85   2s2 2p5 3d 3F2 - 2s2 2p5 5f 3G3
235.3210     6.59e-06 Fe XV         6.20   3s 3p 3P2 - 3s 3d 3D1
235.3860     2.82e-05 S VIII        5.90   2s2.2p4(3P).3p 4P5/2 - 2s2.2p4(3P).4s 4P3/2
235.4070     2.40e-05 S VII         5.85   2s2 2p5 3d 3F2 - 2s2 2p5 5f 3F2
235.4330     1.86e-05 Ne VII        5.75   2p 3p 3D3 - 2p 5d 3F3
235.4930     1.18e-02 Mn VIII       5.80   3s2.3p6 1S0 - 3s2.3p5.3d 3D2
235.5100     2.81e-04 S VII         5.85   2s2 2p5 3p 1D2 - 2s2 2p5 4d 3D2
235.5160     1.38e-03 Ne VII        5.75   2s 3p 3P1 - 2s 5d 3D2
235.5510     5.10e-01 Si VIII       5.90   2s2.2p3 2P3/2 - 2s.2p4 2P3/2
235.5530     8.05e-04 Ne VII        5.75   2s 3p 3P0 - 2s 5d 3D1
235.5570     4.48e-04 S V           5.25   3s2 1S0 - 3p 4s 1P1
235.5570     3.61e-04 S VII         5.85   2s2 2p5 3d 3P1 - 2s2 2p5 5f 3D2
235.6020     4.10e-03 Ne VII        5.75   2s 3p 3P2 - 2s 5d 3D3
235.6270     6.17e-04 Ne VII        5.75   2s 3p 3P1 - 2s 5d 3D1
235.6300     3.77e-05 S VIII        5.90   2s2.2p4(3P).3p 4P3/2 - 2s2.2p4(3P).4s 4P3/2
235.6560     3.08e-04 S VII         5.85   2s2 2p5 3p 1D2 - 2s2 2p5 4d 3F2
235.6570     4.62e-04 Ne VII        5.75   2s 3p 3P2 - 2s 5d 3D2
235.6620     9.45e-05 S VII         5.85   2s2 2p5 3d 3P1 - 2s2 2p5 5f 3D1
235.6630     8.55e-02 Fe VII        5.60   3p6 3d2 3F3 - 3p6 3d 4p 1D2
235.6700     1.13e-04 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3P2
235.7220     3.27e-03 Cr IX         5.90   3s2.3p4 1D2 - 3s2.3p3(2D).3d 3P2
235.7350     3.30e-04 Na IX         5.95   3p 2P3/2 - 4s 2S1/2
235.7370     4.93e-05 Mg VII        5.80   2s 2p3 5S2 - 2p4 3P2
235.7680     3.72e-05 Ne VII        5.75   2s 3p 3P2 - 2s 5d 3D1
235.7770     1.29e-04 Fe XIII       6.10   3s 3p3 3P1 - 3s 3p2 3d 3D2
235.8000     6.22e-06 Fe XIV        6.15   3s.3p2 2P3/2 - 3s.3p(1P).3d 2F5/2
236.0000     3.33e-03 O IV          5.30   2s 2p2 4P1/2 - 2s 2p 3d 4F3/2
236.0270     5.29e-05 Ne VII        5.75   2s 3p 3P1 - 2p 4p 3P2
236.0300     1.64e-02 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4F5/2
236.0520     2.19e-05 S VII         5.85   2s2 2p5 3p 1P1 - 2s2 2p5 4d 3D1
236.0610     7.18e-06 Ar IX         5.95   2s2 2p5 3d 3P2 - 2s2 2p5 4p 3P1
236.0680     1.22e-02 N IV          5.25   2s 2p 1P1 - 2s 5d 1D2
236.0690     3.35e-02 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4F7/2
236.0730     4.20e-03 O IV          5.30   2s 2p2 4P3/2 - 2s 2p 3d 4F3/2
236.1330     6.85e-03 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4F5/2
236.1360     4.19e-05 Fe XIII       6.10   3s 3p3 3P2 - 3s 3p2 3d 3D2
236.1690     1.77e-05 Ne VII        5.75   2s 3p 3P2 - 2p 4p 3P2
236.1760     3.83e-04 O IV          5.30   2s 2p2 4P5/2 - 2s 2p 3d 4F3/2
236.1790     2.30e-03 S VII         5.85   2s2 2p5 3p 3P1 - 2s2 2p5 4d 3D2
236.1800     1.30e-02 Fe VII        5.60   3p6 3d2 3P0 - 3p6 3d 4p 1P1
236.2180     2.04e-02 Mn VIII       5.80   3s2.3p6 1S0 - 3s2.3p5.3d 3D1
236.2330     2.99e-06 Ar IX         5.95   2s2 2p5 3d 3P2 - 2s2 2p5 4p 1D2
236.2680     1.87e-05 Ar XIII       6.20   2s2 2p2 3P0 - 2s 2p3 3D1
236.2890     4.10e-06 Fe XIV        6.15   3s.3p(1P).3d 2F5/2 - 3s.3d2 2F5/2
236.3250     1.80e-04 S IX          5.95   2s.2p5 1P1 - 2p6 1S0
236.3480     2.32e-03 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 4d 3D3
236.3780     4.14e-04 Fe XII        6.05   3s2 3p2 3d 2P3/2 - 3s 3p3 3d 4D5/2
236.3790     2.30e-05 Ar IX         5.95   2s2 2p5 3p 1S0 - 2s2 2p5 4s 1P1
236.3970     5.64e-03 Fe VII        5.60   3p6 3d2 3P1 - 3p6 3d 4p 1P1
236.4120     7.81e-06 S VIII        5.90   2s2.2p4(1D).3p 2P3/2 - 2s2.2p4(3P).4d 4F5/2
236.4510     2.00e-05 S VII         5.85   2s2 2p5 3d 3P2 - 2s2 2p5 5f 1D2
236.4940     2.68e-01 Fe XI         6.00   3s2 3p4 3P2 - 3s2 3p3 3d 3F2
236.4960     1.93e-05 Na VIII       5.90   2p 3s 1P1 - 2s 5d 1D2
236.5270     4.00e-01 Fe X          5.95   3s2 3p5 2P3/2 - 3s2 3p4 3d 4F7/2
236.5390     2.53e-06 Ne VII        5.75   2s 3p 3P0 - 2p 4p 3P1
236.5490     2.25e-04 S VII         5.85   2s2 2p5 3d 3P2 - 2s2 2p5 5f 3D3
236.5730     2.36e-05 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3P1
236.6950     2.70e-01 Fe X          5.95   3s2 3p5 2P1/2 - 3s2 3p4 3d 4P3/2
236.7080     2.25e-04 P XI          6.05   2s2 2p 2P3/2 - 2s 2p2 2P3/2
236.7340     1.90e-05 S VII         5.85   2s2 2p5 3d 1F3 - 2s2 2p5 5f 3G4
236.7780     4.28e-02 Fe VII        5.60   3p6 3d2 1D2 - 3p6 3d 4p 1F3
236.8200     7.10e-05 S VIII        5.90   2s2.2p4(3P).3p 4P1/2 - 2s2.2p4(3P).4s 4P3/2
236.8420     3.56e-06 Fe XIV        6.15   3s.3p(3P).3d 4D5/2 - 3s.3d2 4F7/2
236.8720     1.05e-01 Fe VII        5.60   3p6 3d2 3P2 - 3p6 3d 4p 1P1
236.9250     9.04e-06 S VII         5.85   2s2 2p5 3d 1F3 - 2s2 2p5 5f 3F3
236.9460     1.61e-04 S VII         5.85   2s2 2p5 3d 3P2 - 2s2 2p5 5f 3D2
236.9500     1.10e-05 P X           6.00   2s2 2p2 1S0 - 2s 2p3 1P1
236.9520     2.51e-05 O V           5.45   2s 2p 1P1 - 2s 3p 1P1
236.9540     2.05e-05 Cl X          6.00   2s2.2p4 1D2 - 2s.2p5 3P2
237.0520     7.88e-06 S VII         5.85   2s2 2p5 3d 3P2 - 2s2 2p5 5f 3D1
237.0930     1.93e-04 S VII         5.85   2s2 2p5 3p 3D1 - 2s2 2p5 4d 3P0
237.1340     3.57e-05 O V           5.45   2p2 1D2 - 2p 3s 3P2
237.2290     4.57e-06 S VIII        5.90   2s2.2p4(1D).3s 2D3/2 - 2s.2p5(3P).3s 2P1/2
237.2620     9.73e-02 Fe XI         6.00   3s2 3p4 1D2 - 3s2 3p3 3d 1G4
237.2910     2.77e+00 Fe VIII       5.75   3s2 3p6 3d 2D3/2 - 3s2 3p6 4s 2S1/2
237.3000     8.10e-06 S VIII        5.90   2s2.2p4(1D).3p 2F5/2 - 2s2.2p4(1D).4s 2D5/2
237.3010     3.49e-05 Fe VIII       5.80   3s2 3p6 4s 2S1/2 - 3s2 3p5 3d 4s 2P3/2
237.3120     7.66e-06 Cr XIII       6.10   3p2 3P2 - 3p 3d 1F3
237.3270     4.68e-06 O V           5.45   2p2 1D2 - 2p 3s 3P1
237.3310     7.85e-01 He II         4.90   1s 2S1/2 - 5p 2P3/2
237.3310     3.92e-01 He II         4.90   1s 2S1/2 - 5p 2P1/2
237.3690     4.77e-03 Fe XII        6.05   3s2 3p3 2P3/2 - 3s 3p4 2P3/2
237.4180     3.70e-04 Cl XI         6.05   2s2.2p3 4S3/2 - 2s.2p4 4P3/2
237.4870     3.68e-06 Ca IX         5.80   3s 3p 3P1 - 3p 3d 3F3
237.5450     4.60e-04 Ca IX         5.85   3p 3d 1P1 - 3s 5s 1S0
237.5800     5.63e-06 Ni XIII       6.10   3s2.3p4 3P2 - 3s.3p5 1P1
237.6030     5.48e-06 Mg IX         5.95   2p 3d 3D3 - 2p 4p 3D3
237.6190     3.86e-05 S VII         5.85   2s2 2p5 3p 3P2 - 2s2 2p5 4d 3F3
237.6270     3.53e-04 S VII         5.85   2s2 2p5 3p 3P0 - 2s2 2p5 4d 3D1
237.6310     4.52e-03 Fe XIII       6.10   3s2 3p2 3P1 - 3s2 3p 3d 3F2
237.7100     1.24e-05 Na VIII       5.90   2p 3s 3P2 - 2p 4p 3P2
237.7620     2.74e-05 S VII         5.85   2s2 2p5 3d 3F4 - 2s2 2p5 5f 3F4
237.8640     5.13e-06 Ni XVI        6.25   3s2.3p 2P3/2 - 3s.3p2 2P1/2
237.8700     2.26e-03 N IV          5.20   2s 2p 3P0 - 2p 3p 3S1
237.9050     6.72e-03 N IV          5.20   2s 2p 3P1 - 2p 3p 3S1
237.9180     2.12e-05 S VIII        5.90   2s2.2p4(3P).3d 2P3/2 - 2s2.2p4(1D).4f 2D5/2
237.9280     8.04e-06 Fe XIV        6.15   3s.3p2 4P1/2 - 3p3 2P3/2
237.9290     2.93e-04 Ca IX         5.80   3s 3d 3D1 - 3s 4p 1P1
237.9360     1.05e-05 Ca IX         5.80   3s 3p 3P2 - 3p 3d 3F4
237.9400     1.47e-04 S VIII        5.90   2s2.2p4(1D).3p 2F7/2 - 2s2.2p4(1D).4s 2D5/2
237.9540     3.11e-06 S VIII        5.90   2s2.2p4(3P).3p 4D5/2 - 2s2.2p4(3P).4s 2P3/2
237.9740     2.91e-06 O V           5.45   2p2 1S0 - 2p 3d 3P1
237.9870     1.10e-02 N IV          5.20   2s 2p 3P2 - 2p 3p 3S1
237.9980     1.04e-05 Ar IX         5.95   2s2 2p5 3d 3P1 - 2s2 2p5 4p 3P0
238.0050     8.67e-04 Ca IX         5.80   3s 3d 3D2 - 3s 4p 1P1
238.0480     2.95e-02 Fe VII        5.60   3p6 3d2 1D2 - 3p6 3d 4p 3P2
